NUMBER,DATE,YEAR,MONTH,DAY,ORGAN,TEAM,KIND1,PLACE,KIND2,KEYWORD,PLACE_DETAIL,ROAD_MILESTONE,ROAD,MILESTONE,LATITUDE,LONGITUDE,CHANNEL,REASON
2023009901,2023-03-27 16:16,2023,3,27,순천지사,교통안전팀,교통,공통,제보,교통사고 제보,서순천IC,남해선(순천부산)0.1,남해선(순천부산),0.1,35.00313745,127.4835486, 안전신문고 , 고객요인 
2023009853,2023-03-27 9:13,2023,3,27,구례지사,고객지원팀,영업,오수(68.3),휴게소,수유실 정비 미흡,오수휴게소(완주),순천완주선73.9,순천완주선,73.9,35.53849873,127.3095923, 홈페이지(전자민원) , 시설환경 
2023009852,2023-03-27 9:12,2023,3,27,구례지사,고객지원팀,영업,공통,휴게소,휴게소 전기차충전소 증설 요청,오수휴게소,순천완주선73.9,순천완주선,73.9,35.53849873,127.3095923, 홈페이지(전자민원) , 시설환경 
2023009811,2023-03-23 14:02,2023,3,23,광주전남본부,시설팀,공사,건설 국고노선 > 광주순환,기타,공사 대금 미수 신고,장소 파악 불가,,,  ,,, 홈페이지(전자민원) , 기타요인 
2023009722,2023-03-21 17:54,2023,3,21,광주전남본부,고객팀,용지,공통,보상,반복민원(박oo),장흥휴게소 인근,남해선(영암순천)40.1,남해선(영암순천),40.1,34.7139626,126.9250333, 국민신문고 , 업무처리 
2023009540,2023-03-20 14:49,2023,3,20,보성지사,도로안전팀,유지보수,공통,도로,휴게소 건설로 인한 사유지 진입 불가,장흥정남진휴게소,,,  ,,, 국민신문고 , 시설환경 
2023009340,2023-03-17 15:57,2023,3,17,광주전남본부,고객팀,용지,공통,보상,반복민원(김oo),장성물류IC 인근,고창담양선12.6,고창담양선,12.6,35.35016988,126.7623112, 국민신문고 , 업무처리 
2023009339,2023-03-17 14:20,2023,3,17,남원지사,도로안전팀,유지보수,이정입력,기타,비탈면 토사유출,광주대구선37.4,광주대구선37.4,광주대구선,37.4,35.37487617,127.2136259, 안전신문고 , 시설환경 
2023009338,2023-03-17 14:20,2023,3,17,남원지사,도로안전팀,유지보수,이정입력,시설,비탈면 토사유출,광주대구선39.2,광주대구선39.2,광주대구선,39.2,35.38408841,127.2296912, 안전신문고 , 시설환경 
2023009337,2023-03-17 14:20,2023,3,17,남원지사,도로안전팀,유지보수,이정입력,시설,비탈면 토사유출,광주대구선40.3,광주대구선40.3,광주대구선,40.3,35.38444364,127.2416076, 안전신문고 , 시설환경 
2023009293,2023-03-17 11:30,2023,3,17,담양지사,도로안전팀,손해배상,,차량피해,,,,,  ,,, 홈페이지(전자민원) , 시설환경 
2023009202,2023-03-16 13:50,2023,3,16,함평지사,고객지원팀,영업,함평천지(37),휴게소,휴게소 편의점 결제 시 불만,함평천지휴게소(서울),서해안선37.3,서해안선,37.3,35.13068606,126.4810691, 홈페이지(전자민원) , 직원요인 
2023009061,2023-03-16 8:51,2023,3,16,광주지사,고객지원팀,영업,,휴게소,,,,,  ,,, 홈페이지(전자민원) , 시설환경 
2023009037,2023-03-15 16:13,2023,3,15,함평지사,도로안전팀,유지보수,이정입력,시설,고속도로 소음 불만,영광군 원당마을 인근,서해안선57.7,서해안선,57.7,35.2955765,126.5555049, 국민신문고 , 시설환경 
2023009022,2023-03-15 13:36,2023,3,15,광주지사,교통안전팀,교통,,제보,,,,,  ,,, 안전신문고 , 시설환경 
2023008996,2023-03-15 9:37,2023,3,15,함평지사,고객지원팀,기타,함평천지(37),직원관련,휴게소 직원 감동서비스 제공,함평천지휴게소(서울),서해안선37.3,서해안선,37.3,35.13068606,126.4810691, 국민신문고 , 직원요인 
2023008853,2023-03-14 10:42,2023,3,14,광주지사,도로안전팀,공사,공통,시설,안전지대 차선규제봉 설치 요청,동광주IC,호남선74.2,호남선,74.2,35.18227003,126.9252706, 안전신문고 , 시설환경 
2023008840,2023-03-14 10:24,2023,3,14,광주지사,도로안전팀,유지보수,공통,시설,차선규제봉 파손,광산IC,호남선84.9,호남선,84.9,35.21877313,126.8275966, 안전신문고 , 시설환경 
2023008745,2023-03-13 14:01,2023,3,13,광주지사,도로안전팀,유지보수,서광주IC(78.36),시설,휀스 손상,서광주IC,호남선78.4,호남선,78.4,35.18532108,126.8799199, 국민신문고 , 시설환경 
2023008715,2023-03-13 13:18,2023,3,13,보성지사,교통안전팀,기타,공통,기타,고속도로 운행 중 라디오 수신 상태 불만,장소 파악 불가,,,  ,,, 홈페이지(전자민원) , 시설환경 
2023008714,2023-03-13 13:17,2023,3,13,광주지사,고객지원팀,용지,공통,관리,고속도로 인근 유휴부지 쓰레기 투기 및 무단경작 신고,동광주IC,호남선70.9,호남선,70.9,35.2073766,126.9386789, 안전신문고 , 시설환경 
2023008443,2023-03-10 9:30,2023,3,10,광주전남본부,도로팀,기타,공통,기타,,,,,  ,,, 홈페이지(전자민원) , 업무처리 
2023008438,2023-03-10 9:27,2023,3,10,구례지사,고객지원팀,영업,공통,휴게소,휴게소 전기차충전소 증설 요청,"황전, 춘향, 오수휴게소",,,  ,,, 국민신문고 , 시설환경 
2023008051,2023-03-07 17:00,2023,3,7,광주지사,도로안전팀,기타,공통,기타,졸음쉼터 이용 시 발을 헛디뎌 배상 요청,장성졸음쉼터,호남선97.5,호남선,97.5,35.31582268,126.793655, 국민신문고 , 시설환경 
2023007974,2023-03-07 10:30,2023,3,7,광주지사,도로안전팀,유지보수,공통,시설,고속도로 하부 쓰레기 방치,산덕교,호남선64.7,호남선,64.7,35.22816949,126.9949878, 안전신문고 , 시설환경 
2023007969,2023-03-07 10:00,2023,3,7,구례지사,도로안전팀,유지보수,남원JCT(58.3),도로,수목 정비,남원JCT,순천완주선58.3,순천완주선,58.3,35.40554665,127.3072761, 국민신문고 , 시설환경 
2023007835,2023-03-06 13:33,2023,3,6,구례지사,고객지원팀,영업,공통,휴게소,휴게소 주차장 경계석 단차 위험,춘향휴게소(순천),순천완주선49.7,순천완주선,49.7,35.33818288,127.3522819, 안전신문고 , 시설환경 
2023007804,2023-03-06 10:35,2023,3,6,담양지사,도로안전팀,유지보수,공통,시설,전광판 조명등 각도 조절 요청,고창담양선5.8,고창담양선5.8,고창담양선,5.8,35.38187944,126.6993468, 국민신문고 , 시설환경 
2023007789,2023-03-06 9:52,2023,3,6,함평지사,고객지원팀,기타,공통,직원관련,휴게소 직원 감동서비스 제공,함평천지휴게소(서울),서해안선37.3,서해안선,37.3,35.13068606,126.4810691, 칭찬 , 직원요인 
2023007576,2023-03-03 14:15,2023,3,3,구례지사,고객지원팀,영업,,휴게소,,,,,  ,,, 홈페이지(전자민원) , 시설환경 
2023007575,2023-03-03 14:15,2023,3,3,순천지사,교통안전팀,유지보수,이정입력,시설,전광판 수리 요청,광양터널,남해선(순천부산)17.8,남해선(순천부산),17.8,34.963415,127.6527382, 안전신문고 , 시설환경 
2023007525,2023-03-03 9:21,2023,3,3,보성지사,교통안전팀,기타,공통,직원관련,안전순찰원 감동서비스 제공,장소 파악 불가,,,  ,,, 칭찬 , 직원요인 
2023007465,2023-03-02 13:42,2023,3,2,보성지사,도로안전팀,유지보수,이정입력,기타,졸음쉼터 쓰레기 정비,벌교졸음쉼터,남해선(영암순천)87.8,남해선(영암순천),87.8,34.82388182,127.3826904, 안전신문고 , 시설환경 
2023007464,2023-03-02 13:33,2023,3,2,담양지사,도로안전팀,손해배상,공통,차량피해,제설 중 차량 피해 배상,담양JCT 인근,광주대구선8.1,광주대구선,8.1,35.25209313,126.9697926, 홈페이지(전자민원) , 업무처리 
2023007449,2023-03-02 13:28,2023,3,2,구례지사,도로안전팀,유지보수,공통,시설,교차로 위험요인 제보,구례화엄사IC,순천완주선37.8,순천완주선,37.8,35.24998248,127.4192344, 안전신문고 , 시설환경 
2023007419,2023-03-02 9:19,2023,3,2,광주전남본부,고객팀,기타,공통,기타,반복민원(박oo),장흥휴게소 인근,남해선(영암순천)40.1,남해선(영암순천),40.1,34.7139626,126.9250333, 국민신문고 , 기타요인 
2023007416,2023-03-02 9:16,2023,3,2,광주전남본부,고객팀,용지,공통,보상,반복민원(박oo),장흥휴게소 인근,남해선(영암순천)40.1,남해선(영암순천),40.1,34.7139626,126.9250333, 국민신문고 , 업무처리 
2023006686,2023-02-22 16:41,2023,2,22,보성지사,도로안전팀,유지보수,공통,시설,LED가로등 교체 요청,"장동2,3터널",남해선(영암순천)48.1,남해선(영암순천),48.1,34.75689965,126.991983, 안전신문고 , 시설환경 
2023006673,2023-02-22 14:02,2023,2,22,함평지사,도로안전팀,기타,,기타,태양광 사업 정보공개요청,장소 파악 불가,,,  ,,, 정보공개(포털) , 기타요인 
2023006672,2023-02-22 13:59,2023,2,22,함평지사,도로안전팀,기타,,기타,태양광 사업 정보공개요청,장소 파악 불가,,,  ,,, 정보공개(포털) , 기타요인 
2023006542,2023-02-21 16:50,2023,2,21,보성지사,도로안전팀,유지보수,공통,도로,차선도색 요청,서영암 하이패스차로,남해선(영암순천)0.3,남해선(영암순천),0.3,34.75459535,126.529442, 홈페이지(전자민원) , 시설환경 
2023006422,2023-02-20 16:14,2023,2,20,광주지사,도로안전팀,유지보수,공통,도로,수목 정비,북광산IC,호남선87.4,호남선,87.4,35.23975392,126.8197513, 국민신문고 , 시설환경 
2023006371,2023-02-20 10:17,2023,2,20,광주지사,도로안전팀,유지보수,공통,시설,차선규제봉 파손,백양사휴게소(하),호남선107,호남선,107,35.39713429,126.8066816, 안전신문고 , 시설환경 
2023006361,2023-02-20 9:55,2023,2,20,순천지사,도로안전팀,유지보수,공통,시설,차선규제봉 파손,광양IC,남해선(순천부산)12.6,남해선(순천부산),12.6,34.973305,127.6035467, 안전신문고 , 시설환경 
2023006344,2023-02-20 9:07,2023,2,20,광주지사,도로안전팀,유지보수,공통,시설,차선규제봉 파손,백양사IC,호남선111.1,호남선,111.1,35.43242201,126.805306, 안전신문고 , 시설환경 
2023006093,2023-02-16 17:32,2023,2,16,광주전남본부,고객팀,용지,공통,보상,반복민원(박oo),장흥휴게소 인근,남해선(영암순천)40.1,남해선(영암순천),40.1,34.7139626,126.9250333, 국민신문고 , 기타요인 
2023006086,2023-02-16 16:19,2023,2,16,순천지사,고객지원팀,영업,섬진강(30),휴게소,휴게소 차량 정비기계 수리요청,섬진강휴게소(순천),남해선(순천부산)30.8,남해선(순천부산),30.8,34.98505524,127.7698945, 국민신문고 , 시설환경 
2023006033,2023-02-16 9:30,2023,2,16,광주지사,도로안전팀,유지보수,공통,시설,차선규제봉 파손,백양사IC,호남선111.1,호남선,111.1,35.43242201,126.805306, 안전신문고 , 시설환경 
2023005708,2023-02-14 8:31,2023,2,14,광주지사,고객지원팀,영업,백양사(107),휴게소,휴게소 주차장 횡단보도 불법주정차,백양사휴게소(천안),호남선107,호남선,107,35.39713429,126.8066816, 안전신문고 , 고객요인 
2023005700,2023-02-13 17:46,2023,2,13,함평지사,교통안전팀,교통,공통,제보,잡물 제보,목포TG 인근,서해안선6.9,서해안선,6.9,34.8622301,126.4860182, 안전신문고 , 시설환경 
2023005698,2023-02-13 17:45,2023,2,13,광주지사,고객지원팀,영업,백양사(107),휴게소,커피매장 고객응대 불만,백양사휴게소(천안),호남선107,호남선,107,35.39713429,126.8066816, 홈페이지(전자민원) , 직원요인 
2023005666,2023-02-13 13:15,2023,2,13,구례지사,(T/F),영업,공통,주유소/LPG 및 정비소,황전주유소 내부 직원 민원,황전주유소(순천),순천완주선25.3,순천완주선,25.3,35.14876505,127.4555931, 홈페이지(전자민원) , 기타요인 
2023005429,2023-02-10 10:51,2023,2,10,보성지사,도로안전팀,유지보수,공통,시설,터널 조명 정비,영암~순천 고속도로 터널 ,,,  ,,, 국민신문고 , 시설환경 
2023005391,2023-02-10 9:13,2023,2,10,광주지사,도로안전팀,유지보수,공통,시설,교량 통과 높이 제한시설 파손,증암천교,호남선66.5,호남선,66.5,35.22377168,126.9767955, 안전신문고 , 시설환경 
2023005385,2023-02-10 8:53,2023,2,10,보성지사,도로안전팀,유지보수,공통,시설,터널 조명 정비,영암~순천 고속도로 터널,,,  ,,, 홈페이지(전자민원) , 시설환경 
2023005269,2023-02-08 17:03,2023,2,8,보성지사,고객지원팀,영업,공통,주유소/LPG 및 정비소,주유소 이용 중 안전사고 발생,장흥정남진주유소,남해선(영암순천)40.1,남해선(영암순천),40.1,34.7139626,126.9250333, 홈페이지(전자민원) , 시설환경 
2023005262,2023-02-08 16:08,2023,2,8,남원지사,교통안전팀,교통,공통,제보,역주행 차량 제보 및 문의,순창IC,광주대구선29.6,광주대구선,29.6,35.36396553,127.1327475, 국민신문고 , 고객요인 
2023005153,2023-02-07 15:05,2023,2,7,광주지사,도로안전팀,유지보수,동광주IC(74.21),도로,노면상태 불량,동광주IC,호남선74.2,호남선,74.2,35.18227003,126.9252706, 안전신문고 , 시설환경 
2023005151,2023-02-07 14:44,2023,2,7,보성지사,도로안전팀,유지보수,공통,도로,차선도색 정비 및 안내표지판 보완,서영암 하이패스차로,남해선(영암순천)0.3,남해선(영암순천),0.3,34.75459535,126.529442, 홈페이지(전자민원) , 시설환경 
2023005012,2023-02-07 8:43,2023,2,7,보성지사,도로안전팀,유지보수,공통,시설,터널 조명 정비,영암~순천 고속도로 터널,,,  ,,, 홈페이지(전자민원) , 시설환경 
2023004997,2023-02-06 16:55,2023,2,6,구례지사,교통안전팀,기타,공통,직원관련,안전순찰원 감동서비스 제공,장소 파악 불가,,,  ,,, 국민신문고 , 직원요인 
2023004883,2023-02-06 9:04,2023,2,6,구례지사,교통안전팀,기타,공통,직원관련,안전순찰원 감동서비스 제공,서남원IC,순천완주선52.6,순천완주선,52.6,35.36121871,127.3375094, 홈페이지(전자민원) , 직원요인 
2023004751,2023-02-03 15:56,2023,2,3,함평지사,교통안전팀,기타,,기타,CCTV자료 정보공개 요청,무안광주선32,무안광주선32,무안광주선,32,35.10710545,126.7066534, 정보공개(포털) , 기타요인 
2023004707,2023-02-03 13:18,2023,2,3,광주지사,고객지원팀,용지,공통,관리,고속도로 인근 유휴부지 쓰레기 투기 및 무단경작 신고,동광주IC,호남선70.9,호남선,70.9,35.2073766,126.9386789, 안전신문고 , 시설환경 
2023004544,2023-02-02 14:54,2023,2,2,광주지사,도로안전팀,유지보수,공통,시설,차선규제봉 파손,동림IC,호남선80,호남선,80,35.19291609,126.8656137, 안전신문고 , 시설환경 
2023004540,2023-02-02 14:49,2023,2,2,담양지사,도로안전팀,유지보수,이정입력,도로,노면상태 불량,호남선53.4,호남선53.4,호남선,53.4,35.26050846,127.10432, 안전신문고 , 시설환경 
2023004539,2023-02-02 14:48,2023,2,2,순천지사,도로안전팀,유지보수,공통,시설,차선규제봉 파손,진월IC,남해선(순천부산)28.6,남해선(순천부산),28.6,34.9801729,127.7480224, 안전신문고 , 시설환경 
2023004538,2023-02-02 14:48,2023,2,2,순천지사,도로안전팀,유지보수,공통,도로,노면상태 불량,남해선30.2,남해선(순천부산)30.2,남해선(순천부산),30.2,34.9815867,127.7648532, 안전신문고 , 시설환경 
2023004537,2023-02-02 14:47,2023,2,2,순천지사,도로안전팀,유지보수,공통,시설,차선규제봉 파손,섬진강휴게소(순천),남해선(순천부산)30.8,남해선(순천부산),30.8,34.98505524,127.7698945, 안전신문고 , 시설환경 
2023004536,2023-02-02 14:47,2023,2,2,순천지사,도로안전팀,유지보수,공통,시설,차선규제봉 파손,진월IC,남해선(순천부산)28.6,남해선(순천부산),28.6,34.9801729,127.7480224, 안전신문고 , 시설환경 
2023004106,2023-01-30 13:44,2023,1,30,광주지사,고객지원팀,용지,공통,관리,고속도로 인근 유휴부지 쓰레기 투기 및 무단경작 신고,동광주IC,호남선70.9,호남선,70.9,35.2073766,126.9386789, 안전신문고 , 시설환경 
2023004084,2023-01-30 10:52,2023,1,30,함평지사,교통안전팀,기타,,기타,CCTV자료 정보공개 요청,무안광주선32,무안광주선32,무안광주선,32,35.10710545,126.7066534, 정보공개(포털) , 기타요인 
2023004078,2023-01-30 10:23,2023,1,30,광주지사,도로안전팀,유지보수,공통,시설,수목 정비,광주지사 인근,,,  ,,, 홈페이지(전자민원) , 시설환경 
2023003496,2023-01-25 15:31,2023,1,25,함평지사,고객지원팀,영업,함평나비(11.4),휴게소,휴게소 편의점 이용시간 불만,함평나비휴게소,무안광주선12.1,무안광주선,12.1,35.03789346,126.5105095, 국민신문고 , 시설환경 
2023003495,2023-01-25 15:30,2023,1,25,광주지사,도로안전팀,유지보수,백양사(107),도로,노면상태 불량,백양사휴게소(상),호남선107,호남선,107,35.39713429,126.8066816, 안전신문고 , 시설환경 
2023003492,2023-01-25 15:28,2023,1,25,함평지사,고객지원팀,기타,함평천지(37),직원관련,휴게소 직원 감동서비스 제공,함평천지휴게소(서울),서해안선37.3,서해안선,37.3,35.13068606,126.4810691, 칭찬 , 직원요인 
2023003491,2023-01-25 15:27,2023,1,25,남원지사,교통안전팀,교통,공통,제보,선행 차량 오수 배출로 피해,남원IC 인근,광주대구선57.6,광주대구선,57.6,35.43646887,127.4112108, 안전신문고 , 고객요인 
2023003453,2023-01-25 14:31,2023,1,25,광주전남본부,고객팀,영업,,휴게소,,,,,  ,,, 국민신문고 , 고객요인 
2023003423,2023-01-25 11:34,2023,1,25,담양지사,도로안전팀,유지보수,공통,시설,표지판 조명 각도 조절 요청,장성물류IC,고창담양선12.6,고창담양선,12.6,35.35016988,126.7623112, 국민신문고 , 시설환경 
2023003393,2023-01-25 10:10,2023,1,25,함평지사,고객지원팀,영업,함평나비(11.4),휴게소,휴게소 편의점 이용시간 불만,함평나비휴게소,무안광주선12.1,무안광주선,12.1,35.03789346,126.5105095, 국민신문고 , 업무처리 
2023003157,2023-01-20 13:15,2023,1,20,순천지사,도로안전팀,유지보수,공통,도로,노면상태 불량,호남선16.7,호남선16.7,호남선,16.7,35.03267147,127.3045288, 안전신문고 , 시설환경 
2023003149,2023-01-20 13:15,2023,1,20,순천지사,도로안전팀,유지보수,공통,도로,노면상태 불량,호남선22.0,호남선22,호남선,22,35.06910992,127.2693705, 안전신문고 , 시설환경 
2023003048,2023-01-19 18:00,2023,1,19,광주전남본부,고객팀,유지보수,,시설,,,,,  ,,, 국민신문고 , 시설환경 
2023003037,2023-01-19 15:00,2023,1,19,광주지사,도로안전팀,유지보수,공통,도로,경계석 파손,광산IC,호남선84.9,호남선,84.9,35.21877313,126.8275966, 안전신문고 , 시설환경 
2023002975,2023-01-19 10:09,2023,1,19,구례지사,도로안전팀,유지보수,오수IC(75.8),시설,교차로 반사경 보수,오수IC,순천완주선75.8,순천완주선,75.8,35.55280332,127.3206605, 안전신문고 , 시설환경 
2023002967,2023-01-19 9:38,2023,1,19,광주지사,도로안전팀,유지보수,공통,시설,제설창고 조명 밝음,남장성TG,,,  ,,, 안전신문고 , 시설환경 
2023002898,2023-01-19 8:57,2023,1,19,광주지사,고객지원팀,용지,,관리,,,,,  ,,, 안전신문고 , 시설환경 
2023002897,2023-01-19 8:50,2023,1,19,광주지사,도로안전팀,유지보수,공통,시설,수목 정비,비아육교,호남선85.5,호남선,85.5,35.2241455,126.8266464, 안전신문고 , 시설환경 
2023002809,2023-01-18 10:09,2023,1,18,광주전남본부,고객팀,용지,공통,보상,토지 미지급용지 관련 문의,무안3터널 인근,서해안선19.4,서해안선,19.4,34.97086702,126.4973331, 국민신문고 , 기타요인 
2023002796,2023-01-18 9:48,2023,1,18,광주지사,교통안전팀,교통,공통,기타,직원 칭찬,광주대구선15,광주대구선15,광주대구선,15,35.30711833,126.9992379, 칭찬 , 고객요인 
2023002550,2023-01-17 8:52,2023,1,17,함평지사,도로안전팀,손해배상,공통,차량피해,잡물 차량 피해 배상,장소 파악 불가,,,  ,,, 홈페이지(전자민원) , 업무처리 
2023002524,2023-01-16 17:23,2023,1,16,광주전남본부,시설팀,기타,,기타,1980년 5월 광주톨게이트 주소 확인,광주TG,호남선89.4,호남선,89.4,35.25400779,126.8063172, 정보공개(포털) , 기타요인 
2023002487,2023-01-16 14:06,2023,1,16,보성지사,도로안전팀,유지보수,,도로,,,,,  ,,, 안전신문고 , 시설환경 
2023002483,2023-01-16 13:48,2023,1,16,순천지사,도로안전팀,유지보수,공통,도로,노면상태 불량,남해선3.9,남해선(순천부산)3.9,남해선(순천부산),3.9,34.98703363,127.5173889, 안전신문고 , 시설환경 
2023002461,2023-01-16 13:22,2023,1,16,순천지사,도로안전팀,유지보수,공통,시설,차선규제봉 파손,호남선9.4,호남선9.4,호남선,9.4,35.01330435,127.3809933, 안전신문고 , 시설환경 
2023002106,2023-01-13 15:43,2023,1,13,순천지사,도로안전팀,유지보수,공통,도로,노면상태 불량,남해선3.9,남해선(순천부산)3.9,남해선(순천부산),3.9,34.98703363,127.5173889, 안전신문고 , 시설환경 
2023002105,2023-01-13 15:32,2023,1,13,순천지사,도로안전팀,유지보수,승주IC(10.01),시설,차선규제봉 파손,승주IC,호남선10,호남선,10,35.01459942,127.3745833, 안전신문고 , 시설환경 
2023002104,2023-01-13 15:29,2023,1,13,순천지사,도로안전팀,유지보수,공통,시설,차선규제봉 파손,주암졸음쉼터,호남선20.4,호남선,20.4,35.05635155,127.2765979, 안전신문고 , 시설환경 
2023001803,2023-01-12 8:55,2023,1,12,광주지사,도로안전팀,손해배상,공통,차량피해,포트홀 차량 피해 배상,담양IC인근,광주대구선12,광주대구선,12,35.28544007,126.9812331, 홈페이지(전자민원) , 시설환경 
2023001594,2023-01-10 15:12,2023,1,10,광주지사,도로안전팀,유지보수,공통,시설,표지판 정비 요청,담양IC,광주대구선11.4,광주대구선,11.4,35.2802454,126.9794266, 안전신문고 , 시설환경 
2023001448,2023-01-09 16:33,2023,1,9,순천지사,도로안전팀,유지보수,공통,시설,순천IC 오진입차량 방지시설 문의,순천IC,남해선(순천부산)3.8,남해선(순천부산),3.8,34.98714975,127.5163028, 안전신문고 , 시설환경 
2023001420,2023-01-09 14:07,2023,1,9,광주지사,도로안전팀,유지보수,동림IC(80.45),시설,충격흡수시설 파손,동림IC,호남선80.4,호남선,80.4,35.19275522,126.8612168, 안전신문고 , 시설환경 
2023001373,2023-01-09 10:26,2023,1,9,담양지사,도로안전팀,유지보수,공통,시설,가로등 설치 요청,담양~곡성 구간,고창담양선36.2,고창담양선,36.2,35.25189542,126.9684031, 홈페이지(전자민원) , 시설환경 
2023001372,2023-01-09 10:25,2023,1,9,광주지사,도로안전팀,유지보수,공통,도로,수목 정비,광주지사 인근,,,  ,,, 안전신문고 , 시설환경 
2023001032,2023-01-06 15:06,2023,1,6,광주지사,교통안전팀,영업,,기타 편의시설,,,,,  ,,, 안전신문고 , 시설환경 
2023000974,2023-01-06 10:43,2023,1,6,담양지사,도로안전팀,기타,,기타,터널 안전 유지관리 기준 정보공개 요청,담양지사 관내 터널,,,  ,,, 정보공개(포털) , 기타요인 
2023000974,2023-01-06 10:43,2023,1,6,광주지사,도로안전팀,기타,,기타,터널 안전 유지관리 기준 정보공개 요청,광주지사 관내 터널,,,  ,,, 정보공개(포털) , 기타요인 
2023000957,2023-01-06 10:06,2023,1,6,순천지사,도로안전팀,유지보수,공통,도로,차로 유도선 연장 요청,순천IC,남해선(순천부산)3.8,남해선(순천부산),3.8,34.98714975,127.5163028, 국민신문고 , 시설환경 
2023000706,2023-01-04 10:57,2023,1,4,구례지사,도로안전팀,공사,공통,시설,경작 필지 장마철 범람으로 인한 피해 신고,순천시 황전면 금평리 254-5,순천완주선23.2,순천완주선,23.2,35.13119901,127.4636789, 홈페이지(전자민원) , 시설환경 
2023000534,2023-01-03 11:14,2023,1,3,광주지사,도로안전팀,유지보수,서광주IC(78.36),시설,휀스 손상,서광주IC,호남선78.4,호남선,78.4,35.18532108,126.8799199, 안전신문고 , 시설환경 
2023000435,2023-01-03 9:28,2023,1,3,광주지사,고객지원팀,영업,백양사(107),휴게소,여성주차장 사용 불만,백양사휴게소(천안),호남선107,호남선,107,35.39713429,126.8066816, 안전신문고 , 고객요인 
2023000399,2023-01-03 8:33,2023,1,3,광주전남본부,영업팀,기타,,기타,직원 통화 녹음파일 요청,광주전남본부,,,  ,,, 정보공개(포털) , 기타요인 
2023000383,2023-01-02 16:01,2023,1,2,광주지사,도로안전팀,유지보수,공통,재난관리,제설작업 미흡,동광주TG인근,호남선72.2,호남선,72.2,35.19934765,126.9292638, 안전신문고 , 시설환경 
2023000338,2023-01-02 11:32,2023,1,2,보성지사,도로안전팀,유지보수,이정입력,시설,속도제한 표지 정비,해룡터널 전방,논산천안선/호남선105,논산천안선/호남선,105,35.37951439,126.8086362, 국민신문고 , 시설환경 
2023000337,2023-01-02 11:28,2023,1,2,순천지사,도로안전팀,유지보수,옥곡IC(24.2),시설,차선규제봉 파손,옥곡IC,남해선(순천부산)24.2,남해선(순천부산),24.2,34.98696872,127.7040171, 안전신문고 , 시설환경 
2023000336,2023-01-02 11:19,2023,1,2,담양지사,도로안전팀,유지보수,공통,도로,노면상태 불량,대덕터널,호남선59,호남선,59,35.24941227,127.0493096, 안전신문고 , 시설환경 
